starName,starId
Emmanuelle Riva,8793
Stella Dassas,8794
Pierre Barbaud,8795
Dolly Read,8796
Cynthia Myers,8797
Marcia McBroom,8798
John Lazar,8799
Patricia Tallman,8800
McKee Anderson,8801
Mitsuko Mito,8802
Terence Alexander,8803
Ricardo Cortez,8804
Dudley Digges,8805
Edmund Lowe,8806
Harold Lloyd,8807
Mildred Davis,8808
Bill Strother,8809
Noah Young,8810
Howard Duff,8811
Marcia Rodd,8812
Elizabeth Wilson,8813
Silvia Pinal,8814
Francisco Rabal,8815
José Calvo,8816
Yasuo Yamada,8817
Eiko Masuyama,8818
Kiyoshi Kobayashi,8819
Makio Inoue,8820
Robert Fortier,8821
Edith Bouvier Beale,8822
Edith 'Little Edie' Bouvier Beale,8823
Brooks Hyers,8824
Norman Vincent Peale,8825
Prince,8826
Apollonia Kotero,8827
Morris Day,8828
Olga Karlatos,8829
Anna Galiena,8830
Maurice Chevit,8831
Anne Cornwall,8832
Flora Bramley,8833
Harold Goodwin,8834
Pat O'Brien,8835
Mary Brian,8836
Miho Kanno,8837
Hidetoshi Nishijima,8838
Tatsuya Mihashi,8839
Kyôko Fukada,8840
Richard Travis,8841
Rita Johnson,8842
Roberts Blossom,8843
Jack Thibeau,8844
David Farrar,8845
Flora Robson,8846
Jenny Laird,8847
Kay Walsh,8848
Francis L. Sullivan,8849
Dash Mihok,8850
Dwayne Adway,8851
Kevin Hart,8852
Eion Bailey,8853
Yui Natsukawa,8854
Michiyo Yasuda,8855
Jonathan Alter,8856
Steve Barnes,8857
Jon Heder,8858
Efren Ramirez,8859
Aaron Ruell,8860
Zena Walker,8861
Sabrina Lloyd,8862
Gertrud Fridh,8863
Georg Rydeberg,8864
Jan-Michael Vincent,8865
Josie Bissett,8866
Nancy Gates,8867
Chester Morris,8868
Bobby Jacoby,8869
Kôji Moritsugu,8870
Yayoi Maki,8871
Keiko Hanagata,8872
Kumiko Takizawa,8873
Zane Buzby,8874
Jeff Morrow,8875
Faith Domergue,8876
Rex Reason,8877
Lance Fuller,8878
Adele Mara,8879
Margaret Hayes,8880
Donald Woods,8881
Ato Mukhamedzhanov,8882
Florinda Bolkan,8883
Gianni Santuccio,8884
Orazio Orlando,8885
John Lund,8886
Mary Anderson,8887
Aline MacMahon,8888
Morgan Spurlock,8889
Daryl Isaacs,8890
Chemeeka Walker,8891
Dania Abu-Rmaileh,8892
Étienne Becker,8893
Jean Négroni,8894
Hélène Chatelain,8895
Davos Hanich,8896
Chikage Awashima,8897
Ineko Arima,8898
Spring Byington,8899
Margaret Wycherly,8900
Jack Warner,8901
Kathleen Harrison,8902
Masaaki Daimon,8903
Kazuya Aoyama,8904
Reiko Tajima,8905
Joe E. Brown,8906
Stephen Eric McIntyre,8907
Eric Campbell,8908
Albert Austin,8909
Leila Hyams,8910
Olga Baclanova,8911
Roscoe Ates,8912
Rose Hobart,8913
Holmes Herbert,8914
George F. Marion,8915
Marie Dressler,8916
Jack McElhone,8917
Mary Riggans,8918
Busy Philipps,8919
Maitland Ward,8920
Freddie Highmore,8921
Oanh Nguyen,8922
Jon Foster,8923
Elle Fanning,8924
Allan Jones,8925
Robert Culp,8926
Tim Conner,8927
Johnny Counterfit,8928
Faudel,8929
Eric Savin,8930
Nathalie Besançon,8931
Oliver Stone,8932
Juanita Vera,8933
Ernesto 'Che' Guevara,8934
Felicity Mason,8935
Mungo McKay,8936
Rob Jenkins,8937
Lisa Cunningham,8938
Chip Zien,8939
Joy Franz,8940
Noah Wyle,8941
Joey Slotnick,8942
J.G. Hertzler,8943
Noam Chomsky,8944
Mark Achbar,8945
Karin Aguilar-San Juan,8946
Paul Andrews,8947
Rodney Bingenheimer,8948
Joey Ramone,8949
Exene Cervenka,8950
Eric Christmas,8951
Jermaine Hopkins,8952
Khalil Kain,8953
Jean Dasté,8954
Robert le Flon,8955
Louis Lefebvre,8956
Du Verron,8957
Samy Naceri,8958
Frédéric Diefenthal,8959
Marion Cotillard,8960
Manuela Gourary,8961
Bernard Farcy,8962
Natalie Talmadge,8963
Joe Keaton,8964
Joe Roberts,8965
Tôru Emori,8966
Yoshiaki Umegaki,8967
Aya Okamoto,8968
Eddie Fisher,8969
Jacqueline Andere,8970
Enrique Rambal,8971
José Baviera,8972
Neil McCallum,8973
Ursula Howells,8974
Stevie Wonder,8975
Kay E. Kuter,8976
Dan Mason,8977
Annette Badland,8978
James Wooton,8979
Vernon Dobtcheff,8980
Louise Lemoine Torrès,8981
Steve Carell,8982
Chad Michael Murray,8983
Dan Byrd,8984
Alan Tudyk,8985
Catalina Sandino Moreno,8986
Guilied Lopez,8987
Orlando Tobón,8988
Virginia Cristina Ariza,8989
Miroslaw Baka,8990
Krzysztof Globisz,8991
Jan Tesarz,8992
Zbigniew Zapasiewicz,8993
Dallas Roberts,8994
Buster Crabbe,8995
Carol Hughes,8996
Charles Middleton,8997
Anne Gwynne,8998
Thomy Bourdelle,8999
Gustav Diessl,9000
François Leterrier,9001
Charles Le Clainche,9002
Maurice Beerblock,9003
Roland Monod,9004
Rafael Rivelles,9005
Antonio Vico,9006
Juan Calvo,9007
José Marco Davó,9008
Eugene Roche,9009
Sharon Gans,9010
Reginald Denny,9011
Tami Erin,9012
David Seaman,9013
Cory Crow,9014
Ginny Simms,9015
Mark Stevens,9016
Paolo Stoppa,9017
Ciarán McMenamin,9018
Mark Strong,9019
Neil Dickson,9020
Alex Hyde-White,9021
Fiona Hutchison,9022
Henri Attal,9023
Agostino Salvietti,9024
Gordon Jackson,9025
Ed Baker,9026
James A. Baker,9027
Corrine Brown,9028
Laird Cregar,9029
Martin Scorsese,9030
Alan Mowbray,9031
Dennis Hoey,9032
Karen Verne,9033
Hillary Brooke,9034
Patricia Morison,9035
Edmund Breon,9036
Brady Corbet,9037
Bryce Dallas Howard,9038
Jung Woo-sung,9039
Ahn Sung-ki,9040
Ju Jin-mo,9041
Phil Silvers,9042
Marie Trintignant,9043
Nils Tavernier,9044
Togo Igawa,9045
Callum Blue,9046
John Cho,9047
Rob Tinkler,9048
Justine Clarke,9049
Rhys Muldoon,9050
Peter Krause,9051
Dax Shepard,9052
Matthew Price,9053
Remy Sweeney,9054
KaDee Strickland,9055
Eugene Byrd,9056
Johnny Messner,9057
Kiichi Nakai,9058
Xueqi Wang,9059
Harry Lennix,9060
James Purefoy,9061
Diane Kruger,9062
Mia Bendixsen,9063
Alfred Lutter III,9064
Zina Bethune,9065
Anne Collette,9066
Lennard Kuras,9067
Malgorzata Zabkowska,9068
Ewa Pokas,9069
Stefan Czyzewski,9070
Franco Fabrizi,9071
Franco Interlenghi,9072
Leopoldo Trieste,9073
Sienna Guillory,9074
Oded Fehr,9075
Brian White,9076
Amerie,9077
Christopher Kovaleski,9078
Matthew Pleszewicz,9079
Rodrigo de la Serna,9080
Simon Pegg,9081
Nick Frost,9082
Lucy Davis,9083
Shirley Booth,9084
Robert Kerman,9085
Francesca Ciardi,9086
Perry Pirkanen,9087
Luca Barbareschi,9088
Jacinda Barrett,9089
Jimmy Fallon,9090
Gisele Bündchen,9091
Henry Simmons,9092
Shane Carruth,9093
David Sullivan,9094
Casey Gooden,9095
Anand Upadhyaya,9096
Oliver James,9097
Derek Hutchinson,9098
Elle Russ,9099
Kristen Miller,9100
Marisa Pavan,9101
Ben Cooper,9102
Anthony Ross,9103
Jessie Robins,9104
Dominique Michel,9105
Louise Portal,9106
Pierre Curzi,9107
Faizon Love,9108
Vanessa Bell Calloway,9109
Wayne Collins,9110
Jonathan Caouette,9111
Renee Leblanc,9112
Adolph Davis,9113
Rosemary Davis,9114
Mimi Kuzyk,9115
Jason Behr,9116
William Mapother,9117
Sienna Miller,9118
Renée Taylor,9119
John Sharian,9120
Heather Craney,9121
Richard Graham,9122
Clarence 'Gatemouth' Brown,9123
Buddy Guy,9124
Solomon Burke,9125
Mavis Staples,9126
Kristin Adams,9127
Monté Gagné,9128
Devon Alan,9129
Leigh Whannell,9130
Chris Coppola,9131
Leslie Zemeckis,9132
Tom Kenny,9133
Rodger Bumpass,9134
Carolyn Lawrence,9135
Russ Little,9136
Michael Bortin,9137
Timothy Findley,9138
Dan Grove,9139
Ben Tibber,9140
Hristo Shopov,9141
Dandan Song,9142
Cathy Bonner,9143
Bruce Buchanan,9144
Max Cleland,9145
Shirley Cuff,9146
Russ Brown,9147
Colleen Camp,9148
Guillaume Canet,9149
Thibault Verhaeghe,9150
Joséphine Lebas-Joly,9151
Lon Chaney,9152
Patsy Ruth Miller,9153
Norman Kerry,9154
Kate Lester,9155
Nan Grey,9156
John Sutton,9157
Samir Khader,9158
Josh Rushing,9159
Hassan Ibrahim,9160
Gibson Gowland,9161
Zasu Pitts,9162
Dale Fuller,9163
Jobyna Ralston,9164
Brooks Benedict,9165
James H. Anderson,9166
Erwin Connelly,9167
Tom McGuire,9168
Ernest Torrence,9169
Tom Lewis,9170
Al Jolson,9171
Warner Oland,9172
Eugenie Besserer,9173
Pierre Batcheff,9174
Simone Mareuil,9175
Luis Buñuel,9176
Pancho Cossío,9177
William Collier Jr.,9178
Michel Simon,9179
Marcelle Hainia,9180
Sévérine Lerczinska,9181
Jean Gehret,9182
Ann Dvorak,9183
Karen Morley,9184
Osgood Perkins,9185
Gilles Margaritis,9186
Walter Abel,9187
George Bancroft,9188
Lionel Stander,9189
Doris Nolan,9190
Merle Oberon,9191
James Stephenson,9192
Frieda Inescort,9193
Philip Dorn,9194
Susan Peters,9195
Thorkild Roose,9196
Lisbeth Movin,9197
Sigrid Neiiendam,9198
Kirsten Andreasen,9199
George Coulouris,9200
Eddie Bracken,9201
Betty Hutton,9202
Diana Lynn,9203
Tony Wager,9204
Philip Merivale,9205
Everett Sloane,9206
Glenn Anders,9207
Barbara Lawrence,9208
Ann Sothern,9209
J. Carrol Naish,9210
Hugo Haas,9211
Alfonso Mejía,9212
Roberto Cobo,9213
Estela Inda,9214
Miguel Inclán,9215
Mary Murphy,9216
Patricia Medina,9217
Michel Bouquet,9218
Reinhard Heydrich,9219
Heinrich Himmler,9220
Mamie Van Doren,9221
Kokinji Katsura,9222
Jun Tatara,9223
Martin LaSalle,9224
Marika Green,9225
Jean Pélégri,9226
Dolly Scal,9227
Hideko Takamine,9228
Tamao Nakamura,9229
Yûsuke Kawazu,9230
Akira Ishihama,9231
Shima Iwashita,9232
Shirley Jones,9233
Patrice Moullet,9234
Geneviève Galéa,9235
Catherine Ribeiro,9236
Nobuko Otowa,9237
Jitsuko Yoshimura,9238
Kei Satô,9239
Jûkichi Uno,9240
Paul Mantee,9241
Victor Lundin,9242
Adam West,9243
The Woolly Monkey,9244
Brahim Hadjadj,9245
Jean Martin,9246
Yacef Saadi,9247
Samia Kerbash,9248
Ann Altieri,9249
Chris Doran,9250
Sally Dryer,9251
Bill Melendez,9252
Ivan Lapikov,9253
Nikolay Sergeev,9254
Gene Saks,9255
Anne Wiazemsky,9256
Walter Green,9257
François Lafarge,9258
Jean-Claude Guilbert,9259
Burt Ward,9260
Lee Meriwether,9261
Václav Neckár,9262
Josef Somr,9263
Vladimír Valenta,9264
Tetsuya Watari,9265
Chieko Matsubara,9266
Hideaki Nitani,9267
Tamio Kawaji,9268
Jô Shishido,9269
Mariko Ogawa,9270
Annu Mari,9271
Kôji Nanbara,9272
Barbara Dennek,9273
Rita Maiden,9274
France Rumilly,9275
Roger Carel,9276
Jacques Morel,9277
Micheline Dax,9278
Jacques Balutin,9279
Yuriy Nikulin,9280
Nina Grebeshkova,9281
Andrey Mironov,9282
Anatoliy Papanov,9283
Sean Lynch,9284
Brian Jones,9285
Keith Richards,9286
Aurora Cornu,9287
Laurence de Monaghan,9288
Michèle Breton,9289
Lucille Ball,9290
Louise Troy,9291
Anatoliy Kuznetsov,9292
Pavel Luspekayev,9293
Spartak Mishulin,9294
Kakhi Kavsadze,9295
Mark Frechette,9296
Daria Halprin,9297
Paul Fix,9298
G.D. Spradlin,9299
Dennis Weaver,9300
Jacqueline Scott,9301
Eddie Firestone,9302
Lou Frizzell,9303
Steffen Zacharias,9304
Dan Sturkie,9305
Alejandro Jodorowsky,9306
Brontis Jodorowsky,9307
José Legarreta,9308
Robert Quarry,9309
Valli Kemp,9310
Dan O'Bannon,9311
Dre Pahich,9312
Brian Narelle,9313
Cal Kuniholm,9314
Jennifer Salt,9315
Monique van de Ven,9316
Tonny Huurdeman,9317
Wim van den Brink,9318
Ann Prentiss,9319
Gwen Welles,9320
Sylvia Kristel,9321
Alain Cuny,9322
Daniel Sarky,9323
Horacio Salinas,9324
Zamira Saunders,9325
Juan Ferrara,9326
H.B. Halicki,9327
Marion Busia,9328
Jerry Daugirda,9329
James McIntyre,9330
Bernard Fresson,9331
Philippe Léotard,9332
Pierre Tornade,9333
Henri Labussière,9334
Barbara Brylska,9335
Yuriy Yakovlev,9336
Lyubov Dobrzhanskaya,9337
Robert Burton,9338
John Karlen,9339
Jim Storm,9340
Jenny Runacre,9341
Francesca Bertini,9342
John L. Lewis,9343
Carl Horn,9344
Norman Yarborough,9345
Logan Patterson,9346
Mikhail Baryshnikov,9347
Sheng Chiang,9348
Chien Sun,9349
Phillip Chung-Fung Kwok,9350
Meng Lo,9351
Pai Wei,9352
Damian Lau,9353
Kong Lau,9354
Chau-Wah Yim,9355
Rick DiAngelo,9356
Eugene Robert Glazer,9357
Eileen Dietz,9358
Susan Saint James,9359
Bill Paterson,9360
Vladek Sheybal,9361
Simon Jones,9362
David Dixon,9363
Peter Jones,9364
Sandra Dickinson,9365
Zaide Silvia Gutiérrez,9366
David Villalpando,9367
Ernesto Gómez Cruz,9368
Alicia del Lago,9369
John Cullum,9370
James Argiro,9371
Gus Loundermon,9372
Brian O'Neal,9373
Doug McGrath,9374
Denis Lavant,9375
Mireille Perrier,9376
Carroll Brooks,9377
Maïté Nahyr,9378
Christina Nigra,9379
Eric Walker,9380
Guy Boyd,9381
Lilyan Chauvin,9382
Gilmer McCormick,9383
Toni Nero,9384
Robert Brian Wilson,9385
Harvey Milk,9386
Anne Kronenberg,9387
Tory Hartmann,9388
Patricia Hamilton,9389
Gonzalo Suárez,9390
Luis Hostalot,9391
Ryo Hiruma,9392
Aubree Miller,9393
Siân Phillips,9394
Yuen Chor,9395
Bruno Lawrence,9396
Alison Routledge,9397
Pete Smith,9398
Anzac Wallace,9399
Mark Stewart,9400
Sean Daniel,9401
Dexter Gordon,9402
Gabrielle Haker,9403
Sandra Reaves-Phillips,9404
Jerzy Skolimowski,9405
Emily Chu,9406
Allan Edwall,9407
Guðrún Gísladóttir,9408
Artur Barcis,9409
Olgierd Lukaszewicz,9410
Olaf Lubaszenko,9411
Aleksander Bardini,9412
Charlie Adler,9413
Shuko Akune,9414
Jack Angel,9415
Michael Bell,9416
Julius LeFlore,9417
RCB,9418
Miguel Molina,9419
Lisa Blount,9420
Jaclyn Smith,9421
Joey Wang,9422
Wu Ma,9423
Wai Lam,9424
Robert Levine,9425
Grant Cramer,9426
Suzanne Snyder,9427
John Allen Nelson,9428
Sean Lennon,9429
Kelley Parker,9430
Kristýna Kohoutová,9431
Camilla Power,9432
Valérie Lalande,9433
Tara Römer,9434
Minami Takayama,9435
Rei Sakuma,9436
Kappei Yamaguchi,9437
Doreen Lang,9438
Waise Lee,9439
Amy Locane,9440
Kimberly Russell,9441
Denise Nicholas,9442
Wei Li,9443
Zhang Yi,9444
Tim Reid,9445
Harry Anderson,9446
Deborah Rennard,9447
Billie Whitelaw,9448
Tom Bell,9449
David Jarvis,9450
Doug Erholtz,9451
Mîna Tominaga,9452
Carina Lau,9453
Brian Salzberg,9454
Donna Dempsey,9455
Stephen Charles Barry,9456
James Gandia,9457
George Lucas,9458
Franco Volpi,9459
Meshach Taylor,9460
Louis Fan,9461
Fan Mei-Sheng,9462
Ka-Kui Ho,9463
Yukari Ôshima,9464
Miki Imai,9465
Toshirô Yanagiba,9466
Yoko Honna,9467
Mayumi Izuka,9468
Colin Salmon,9469
John Benfield,9470
Jack Ellis,9471
Kumiko Goto,9472
Matt Salinger,9473
Shûichirô Moriyama,9474
Tokiko Katô,9475
Bunshi Katsura VI,9476
Tsunehiko Kamijô,9477
Valentina Scalici,9478
Giuseppe Ieracitano,9479
Florence Darel,9480
Pablo Calogero,9481
Scott Cohen,9482
Jackée Harry,9483
Ilene Graff,9484
Elizabeth Bourgine,9485
Conrad L. Hall,9486
John Bailey,9487
Vilmos Zsigmond,9488
Charles Lang,9489
Nicholas Hope,9490
Claire Benito,9491
Ralph Cotterill,9492
Syd Brisbane,9493
Sherman Hemsley,9494
Afa Anoai,9495
Ed Leslie,9496
Tina Kellegher,9497
Eanna MacLiam,9498
Aya Kokumai,9499
Tetsu Watanabe,9500
Masanobu Katsumura,9501
Jamey Sheridan,9502
Renée O'Connor,9503
Shinobu Nakayama,9504
Siu-Ho Chin,9505
Billy Chow,9506
Eduardo Ricard,9507
Henry Carbo,9508
Dalton James,9509
Nicola Di Pinto,9510
Patricia Wettig,9511
Tom Holland,9512
Martti Suosalo,9513
Henrika Andersson,9514
Matti Varjo,9515
Tanja Kortelainen,9516
Steve Reevis,9517
Kôjiro Shimizu,9518
Kenji Haga,9519
Miki Fujitani,9520
Masane Tsukayama,9521
Issei Takahashi,9522
Takashi Tachibana,9523
Shigeru Muroi,9524
Melvil Poupaud,9525
Gwenaëlle Simon,9526
Aurelia Nolin,9527
John Michael Higgins,9528
Bernard Hepton,9529
Samantha Bond,9530
Daragh Donnelly,9531
Frank Coughlan,9532
Zlatko Buric,9533
Laura Drasbæk,9534
Slavko Labovic,9535
Nick Sutton,9536
Jacob Sewell,9537
Lara Tosh,9538
Jacob Reynolds,9539
Nick Searcy,9540
Götz Otto,9541
Duane Whitaker,9542
Muse Watson,9543
Michelle Ferre,9544
Mirai Yamamoto,9545
Nicole Fugere,9546
Jerry Messing,9547
Tim Guinee,9548
Rikke Louise Andersson,9549
Liv Corfixen,9550
Donna D'Errico,9551
Alexia Robinson,9552
Leonardo Guerra,9553
Megumi Ogata,9554
Megumi Hayashibara,9555
Yûko Miyamura,9556
Kotono Mitsuishi,9557
Demon,9558
Kase 2,9559
Eric Haze,9560
D. 5,9561
Doudou Gueye Thiaw,9562
Maimouna N'Diaye,9563
Awa Sene Sarr,9564
Robert Liensol,9565
Christiane Paul,9566
Mehmet Kurtulus,9567
Idil Üner,9568
Emma Wiklund,9569
Marian Seldes,9570
Daniel Lapaine,9571
Behzad Dorani,9572
Noghre Asadi,9573
Roushan Karam Elmi,9574
Bahman Ghobadi,9575
Ryo Ishibashi,9576
Eihi Shiina,9577
Tetsu Sawaki,9578
Jun Kunimura,9579
Will Friedle,9580
Tom Fisher,9581
Tony Maudsley,9582
Will Keen,9583
Shin'ichi Tsutsumi,9584
Yasuko Matsuyuki,9585
Masanobu Andô,9586
Damien Wayne Echols,9587
Melissa Byers,9588
Norris Deajon,9589
Tim Sullivan,9590
Jamel Debbouze,9591
Rachel Anton,9592
Brett Barsky,9593
Corey Block,9594
Cindy E. Brolsma,9595
Luke de Woolfson,9596
James Lance,9597
Enzo Cilenti,9598
Lee Yeong-ae,9599
Lee Byung-hun,9600
Kim Tae-woo,9601
Fares Fares,9602
Torkel Petersson,9603
Tuva Novotny,9604
Laleh Pourkarim,9605
John O'Keefe,9606
Min Kim,9607
Vivian Hsu,9608
Saemi Nakamura,9609
Joe Romersa,9610
Stuart Robinson,9611
Sacha Baron Cohen,9612
Emilio Rivera,9613
Gina La Piana,9614
Dana de Celis,9615
Mila Kunis,9616
Geraint Wyn Davies,9617
Robin Dunne,9618
Haruhiko Katô,9619
Kumiko Asô,9620
Koyuki,9621
Kurume Arisaka,9622
Noriko Aota,9623
Edison Chen,9624
Kari Matchett,9625
Grace Lynn Kung,9626
Matthew Ferguson,9627
Cha Tae-hyun,9628
Jun Ji-hyun,9629
In-mun Kim,9630
Song Ok-sook,9631
Maria Hofstätter,9632
Christine Jirku,9633
Viktor Hennemann,9634
Georg Friedrich,9635
Gordon Pinsent,9636
Maria Chen,9637
Richard Chen,9638
Jason Chu,9639
Paul Spence,9640
David Lawrence,9641
Gordon Skilling,9642
Andrew Sparacino,9643
Lin Shaye,9644
Mick Cain,9645
Alexandra Holden,9646
Kenji Sawada,9647
Keiko Matsuzaka,9648
Shinji Takeda,9649
Shin Ha-kyun,9650
Bae Doona,9651
Lim Ji-eun,9652
Phil Caracas,9653
Murielle Varhelyi,9654
Maria Moulton,9655
Tim Devries,9656
Katee Sackhoff,9657
Jamie Bamber,9658
Mai Hôshô,9659
Tamao Satô,9660
Armin Rohde,9661
Ernie Sabella,9662
Jerry Stiller,9663
Fabrizio Bentivoglio,9664
Nicoletta Romanoff,9665
Sul Kyung-gu,9666
Moon So-ri,9667
Ahn Nae-sang,9668
Ryoo Seung-wan,9669
Kevin Michael Richardson,9670
John DiMaggio,9671
Cheryl Tiegs,9672
Elizabeth Blake,9673
Yûrei Yanagi,9674
Yue,9675
Ryôta Koyama,9676
Hitomi Miwa,9677
Sara Botsford,9678
Brent Roam,9679
Anne Judson-Yager,9680
Bree Turner,9681
Kevin Cooney,9682
Faune Chambers Watkins,9683
Camille Natta,9684
Ai Maeda,9685
Ayana Sakai,9686
Marta Belaustegui,9687
Rosa María Bianchi,9688
Rafael Inclán,9689
Lawrence Taylor,9690
Lloyd Battista,9691
Liam Aiken,9692
Line Kruse,9693
Ole Thestrup,9694
James Callis,9695
Gaspard Ulliel,9696
Sinitta Boonyasak,9697
Takashi Miike,9698
Chermarn Boonyasak,9699
Chizuru Ikewaki,9700
Yoshihiko Hakamada,9701
Takayuki Yamada,9702
Tamio Ôki,9703
Hiroyuki Sanada,9704
Rie Miyazawa,9705
Nenji Kobayashi,9706
Massimo Girotti,9707
Filippo Nigro,9708
Brendan Fletcher,9709
Tatiana Maslany,9710
Joseph Burns,9711
Clint Jordan,9712
Caridad 'La Bruja' De La Luz,9713
Megumi Okina,9714
Misaki Itô,9715
Yui Ichikawa,9716
Vincent Deniard,9717
Alain Dion,9718
Yoo Ji-tae,9719
Kang Hye-jeong,9720
Kim Byeong-Ok,9721
Nathaniel Arcand,9722
JR Bourne,9723
Kô Shibasaki,9724
Kazue Fukiishi,9725
Anna Nagata,9726
Alex Etel,9727
Daisy Donovan,9728
Lewis McGibbon,9729
Billy Brown,9730
Richard Burgi,9731
Kelly Carlson,9732
Cy Carter,9733
Tony Jaa,9734
Phetthai Vongkumlao,9735
Pumwaree Yodkamol,9736
Suchao Pongwilai,9737
Shawn Yue,9738
Francis Ng,9739
Belén Rueda,9740
Lola Dueñas,9741
Mabel Rivera,9742
Gérard Jugnot,9743
Jean-Baptiste Maunier,9744
Kad Merad,9745
Corbin Allred,9746
Alexander Polinsky,9747
Kirby Heyborne,9748
Larry Bagby,9749
Jesper Christensen,9750
Janchiv Ayurzana,9751
Chimed Ohin,9752
Amgaabazar Gonson,9753
Zeveljamz Nyam,9754
Blanchard Ryan,9755
Daniel Travis,9756
Michael E. Williamson,9757
Kris Holden-Ried,9758
Suleka Mathew,9759
Christin Ackerman,9760
Emily Banks,9761
Michael Bennett,9762
Vladimir Garin,9763
Ivan Dobronravov,9764
Konstantin Lavronenko,9765
Nataliya Vdovina,9766
Tom Hardy,9767
Ryan Kelley,9768
Mikela Jay,9769
Rob Beckwermert,9770
Christopher Gora,9771
Nina Jones,9772
Aya Ueto,9773
Kenji Kohashi,9774
Hiroki Narimiya,9775
Takatoshi Kaneko,9776
Andreas Bichlbauer,9777
Mike Bonanno,9778
Andy Bichlbaum,9779
Emily Barclay,9780
Colin Moy,9781
Jang Dong-gun,9782
Won Bin,9783
Lee Eun-ju,9784
Gong Hyung-jin,9785
James Hetfield,9786
Kirk Hammett,9787
Lars Ulrich,9788
Robert Trujillo,9789
Kochi,9790
Avijit Halder,9791
Shanti Das,9792
Manik,9793
Anton Newcombe,9794
Courtney Taylor-Taylor,9795
Joel Gion,9796
Matt Hollywood,9797
Darrick Doerner,9798
Dave Kalama,9799
Jeff Clark,9800
John Ross Bowie,9801
Robert Bailey Jr.,9802
Yûsuke Iseya,9803
Kanako Higuchi,9804
Douglas Cheek,9805
Bob McChesney,9806
Jay Baruchel,9807
Yûta Sone,9808
Kimika Yoshino,9809
Shohei Hino,9810
Keiko Tomita,9811
Xolani Mali,9812
Lee Seung-yun,9813
Jae Hee,9814
Hyuk-ho Kwon,9815
Joo Jin-mo,9816
Patrick Wilson,9817
Lynn Collins,9818
Henry Darger,9819
Frier McCollister,9820
Kim Rossi Stuart,9821
Andrea Rossi,9822
Alla Faerovich,9823
Kyla Pratt,9824
Marques Houston,9825
Laura Alcalde,9826
Madison Arnold,9827
Margaret Welsh,9828
Bunta Sugawara,9829
Hiroki Matsukata,9830
Kunie Tanaka,9831
Eiko Nakamura,9832
Richard Berry,9833
Bob Holt,9834
Jesse Welles,9835
Ai Kobayashi,9836
Jûrôta Kosugi,9837
Yuki Matsuoka,9838
Howard Morris,9839
Will Yun Lee,9840
Kirsten Zien,9841
Rick Gonzalez,9842
Robert Ri'chard,9843
Henry Hull,9844
Leslie Fenton,9845
Kim Sang-kyung,9846
Kim Roe-ha,9847
Song Jae-ho,9848
Henry Rollins,9849
Josh Mostel,9850
Alexandra Maria Lara,9851
Ulrich Matthes,9852
Aleisha Allen,9853
Philip Bolden,9854
Frank C. Turner,9855
Emily Deschanel,9856
Lucy Lawless,9857
Jack Davenport,9858
Amy Adams,9859
Steven Robertson,9860
Yûya Yagira,9861
Ayu Kitaura,9862
Hiei Kimura,9863
Momoko Shimizu,9864
Andrea Bendewald,9865
Hanna Schygulla,9866
Klaus Löwitsch,9867
Ivan Desny,9868
Gisela Uhlen,9869
André Bervil,9870
Jean Keraudy,9871
Michel Constantin,9872
Kristina Wagner,9873
René Dary,9874
Dora Doll,9875
Vittorio Sanipoli,9876
Ye Liu,9877
Yuanzheng Feng,9878
Chieko Baishô,9879
Takuya Kimura,9880
Tatsuya Gashûin,9881
Akihiro Miwa,9882
Kevin James,9883
Amber Valletta,9884
Pierrino Mascarino,9885
Aishwarya Rai Bachchan,9886
Nadira Babbar,9887
Soran Ebrahim,9888
Avaz Latif,9889
Hiresh Feysal Rahman,9890
Abdol Rahman Karim,9891
AnnaSophia Robb,9892
Liam Falconer,9893
Carol Lynley,9894
Martita Hunt,9895
Konstantin Khabensky,9896
Vladimir Menshov,9897
Mariya Poroshina,9898
Valeriy Zolotukhin,9899
Charley Chase,9900
Mae Busch,9901
Christina Milian,9902
Kelli Garner,9903
Anna Geislerová,9904
György Cserhalmi,9905
Ivan Trojan,9906
Jaroslava Adamová,9907
Wah Yuen,9908
Qiu Yuen,9909
Siu-Lung Leung,9910
Holly Marie Combs,9911
Glenn Quinn,9912
Edmund Moeschke,9913
Ernst Pittschau,9914
Ingetraud Hinze,9915
Franz-Otto Krüger,9916
Sándor Csányi,9917
Eszter Balla,9918
Zoltán Mucsi,9919
Csaba Pindroch,9920
Steve Harris,9921
Tyler Perry,9922
Mya,9923
Brittany Snow,9924
Max Thieriot,9925
Brad Garrett,9926
Bryant Davis,9927
Devon Dixon,9928
Javorn Drummond,9929
Elliot Lovett,9930
Serena Scott Thomas,9931
Jimmy Bennett,9932
Joanna Merlin,9933
Laura La Plante,9934
Creighton Hale,9935
Forrest Stanley,9936
Tully Marshall,9937
Harry Andrews,9938
Maurice Ronet,9939
Yori Bertin,9940
Zachary Bennett,9941
Stephanie Moore,9942
Martin Roach,9943
Michael Riley,9944
Lars Brygmann,9945
Jakob Cedergren,9946
Nikolaj Coster-Waldau,9947
Nicolas Bro,9948
Trevor Blumas,9949
Kirsten Russell,9950
Dudley Findlay Jr.,9951
Anthony Howard,9952
Enrique Murciano,9953
Judith Scott,9954
Devon Aoki,9955
Jill Ritchie,9956
Kitana Baker,9957
Gabriel Beristain,9958
