movieId,starId
32898,10010
32898,10011
32898,10012
32898,10013
32914,7367
32914,3014
32914,10014
32914,10015
32906,10016
32906,10017
32906,10018
32906,10019
33004,10020
33004,4570
33004,2103
33004,6827
32917,8778
32917,4
32917,8188
32917,10021
33085,6756
33085,5674
33085,9932
33085,10022
33090,10023
33090,10024
33090,10025
33090,10026
33124,10027
33124,10028
33124,10029
33124,10030
33132,10031
33132,10032
33132,10033
33132,10034
33126,2038
33126,25
33126,4151
33126,10035
33138,193
33138,614
33138,10036
33138,10037
33145,5630
33145,5105
33145,6632
33145,10038
33148,5323
33148,10039
33148,2734
33148,4006
33154,10040
33154,344
33154,10041
33154,10042
33158,232
33158,492
33158,919
33158,7429
33162,6533
33162,8385
33162,367
33162,10043
33164,8983
33164,10044
33164,8446
33164,5106
33166,496
33166,217
33166,2604
33166,4250
33188,2110
33188,2067
33188,2545
33188,10045
33171,9037
33171,272
33171,91
33171,10046
33201,224
33201,2957
33201,10047
33201,10048
33237,1741
33237,10049
33237,1819
33237,10050
33294,10051
33294,10052
33294,10053
33294,10054
33310,6419
33310,10055
33310,10056
33310,10057
33312,2323
33312,2324
33312,2325
33312,2326
33435,10058
33435,10059
33435,2078
33435,911
33437,4013
33437,50
33437,168
33437,10060
33421,5577
33421,10061
33421,3841
33421,339
33495,3594
33495,570
33495,10062
33495,10063
33493,6423
33493,824
33493,884
33493,492
33499,77
33499,3957
33499,1477
33499,10064
33558,5100
33558,10065
33558,126
33558,10066
33564,846
33564,10067
33564,4384
33564,9073
33629,10068
33629,3980
33629,10069
33629,10070
33615,5478
33615,386
33615,1388
33615,910
33639,10071
33639,10072
33639,10073
33639,10074
33644,2508
33644,3015
33644,10075
33644,10076
33649,723
33649,10077
33649,10078
33649,10079
33646,345
33646,1579
33646,5478
33646,7001
33660,845
33660,1362
33660,2014
33660,5166
33669,10080
33669,7082
33669,7097
33669,10081
33672,3942
33672,6864
33672,7494
33672,7168
33677,10082
33677,10083
33677,10084
33677,10085
33679,124
33679,505
33679,7803
33679,2029
33681,10086
33681,7099
33681,10087
33681,2556
33683,10088
33683,10089
33683,3924
33683,10090
33725,10091
33725,10092
33725,10093
33725,10094
33781,8594
33781,1815
33781,6016
33781,3251
33779,5481
33779,416
33779,416
33779,416
33794,173
33794,2418
33794,5399
33794,367
33815,7566
33815,2745
33815,10095
33815,10096
33826,10097
33826,1011
33826,966
33826,10098
33801,10099
33801,10100
33801,10101
33801,10102
33830,3297
33830,1012
33830,10103
33830,2598
33834,597
33834,2904
33834,6481
33834,612
33836,156
33836,3594
33836,1497
33836,2418
33838,10104
33838,10105
33838,10106
33838,10107
33880,6289
33880,10108
33880,10109
33880,10110
33893,10111
33893,10112
33893,10113
33893,10114
33896,2840
33896,9600
33896,10115
33896,10116
33903,8427
33903,10117
33903,10118
33903,10119
33966,1579
33966,10120
33966,2722
33966,6258
34018,2323
34018,2325
34018,2324
34018,10121
34048,727
34048,6542
34048,725
34048,2723
34129,435
34129,7013
34129,2598
34129,10122
34072,168
34072,595
34072,2522
34072,10123
34143,981
34143,10124
34143,1511
34143,67
34148,7612
34148,10125
34148,10126
34148,10127
34150,5609
34150,10128
34150,6506
34150,3981
34153,10129
34153,10130
34153,10131
34153,10132
34162,335
34162,2029
34162,7277
34162,279
34164,2665
34164,6959
34164,7049
34164,506
34271,1513
34271,10133
34271,5323
34271,6632
34292,664
34292,8313
34292,1445
34292,10134
34312,10135
34312,2595
34312,10136
34312,10137
34319,6182
34319,884
34319,2845
34319,523
34321,1481
34321,27
34321,1565
34321,10138
34326,6792
34326,1510
34326,2904
34326,10139
34323,7524
34323,7525
34323,3795
34323,281
34330,958
34330,666
34330,8460
34330,10140
34332,874
34332,2545
34332,4488
34332,10141
34336,615
34336,332
34336,788
34336,670
34338,6132
34338,7
34338,5478
34338,10142
34334,5025
34334,3642
34334,1520
34334,2276
34359,1752
34359,5282
34359,3477
34359,2833
34397,29
34397,10143
34397,1634
34397,10144
34405,10145
34405,10146
34405,7739
34405,8985
34437,1605
34437,456
34437,64
34437,637
34450,373
34450,374
34450,8164
34450,10147
34482,2043
34482,10148
34482,10149
34482,1767
34520,5122
34520,7168
34520,10150
34520,10151
34523,5577
34523,4125
34523,6951
34523,377
34528,796
34528,2714
34528,10152
34528,10153
34530,423
34530,932
34530,716
34530,5862
34532,5046
34532,4375
34532,7288
34532,583
34536,4820
34536,3731
34536,6819
34536,10154
34540,8086
34540,2031
34540,66
34540,10155
34534,1448
34534,5953
34534,10156
34534,10157
34542,10158
34542,10159
34542,4439
34542,10160
34800,837
34800,310
34800,10161
34800,10162
34811,7436
34811,10163
34811,10164
34811,10165
35015,10166
35015,1011
35015,2639
35015,10167
35347,10168
35347,10169
35347,416
35347,416
35807,659
35807,4409
35807,6769
35807,1773
35957,7277
35957,7697
35957,1930
35957,10170
35836,8982
35836,524
35836,136
35836,10171
36276,842
36276,851
36276,10172
36276,6746
36289,1528
36289,1038
36289,2359
36289,6452
36397,884
36397,10173
36397,356
36397,1328
36363,10174
36363,10175
36363,9336
36363,10176
36401,2818
36401,3942
36401,5486
36401,10177
36477,6192
36477,7090
36477,8017
36477,3365
36509,5322
36509,4458
36509,4793
36509,10178
36519,3902
36519,9884
36519,10179
36519,3725
36517,587
36517,1661
36517,8088
36517,321
36529,90
36529,636
36529,2597
36529,6360
36527,729
36527,53
36527,2639
36527,3840
36525,1031
36525,6410
36525,5438
36525,10180
36533,10181
36533,10182
36533,10183
36533,10184
36535,940
36535,10185
36535,10186
36535,10187
36537,10188
36537,1214
36537,867
36537,514
36708,10189
36708,10190
36708,3980
36708,9616
36850,373
36850,1574
36850,10191
36850,376
37211,2323
37211,2325
37211,2324
37211,5140
36931,373
36931,10192
36931,2897
36931,10193
37240,2800
37240,10194
37240,10195
37240,10196
37382,7459
37382,2656
37382,10197
37382,10198
37384,6756
37384,5351
37384,10199
37384,6269
37380,5754
37380,7215
37380,6788
37380,10200
37444,2523
37444,10201
37444,10202
37444,10203
37475,77
37475,425
37475,168
37475,5025
37386,1929
37386,467
37386,7740
37386,2672
37477,492
37477,3356
37477,2906
37477,10204
37495,8343
37495,10205
37495,4287
37495,5459
37545,2499
37545,4492
37545,10206
37545,10207
37727,370
37727,4375
37727,38
37727,10208
37720,479
37720,63
37720,10209
37720,1011
37729,310
37729,779
37729,2507
37729,5124
37733,1615
37733,3569
37733,55
37733,579
37731,940
37731,7312
37731,548
37731,10210
37736,10211
37736,585
37736,10212
37736,72
37739,7536
37739,219
37739,563
37739,10213
37741,3475
37741,2750
37741,524
37741,10214
37830,10215
37830,6908
37830,6395
37830,6587
37853,3772
37853,3981
37853,5000
37853,8465
37844,6895
37844,7275
37844,2809
37844,10216
37857,10217
37857,3581
37857,10218
37857,5406
38038,1531
38038,779
38038,587
38038,10219
38061,152
38061,23
38061,10220
38061,916
38159,10221
38159,9411
38159,10222
38159,10223
38095,9600
38095,7448
38095,10224
38095,10225
38198,10226
38198,10227
38198,10228
38198,10229
38164,1798
38164,1748
38164,10230
38164,1780
38294,10231
38294,10232
38294,2508
38294,10233
38304,7756
38304,10234
38304,10235
38304,10236
38388,10237
38388,2714
38388,5645
38388,9553
38583,1153
38583,3964
38583,1092
38583,1546
38798,946
38798,1000
38798,1497
38798,6630
38886,10238
38886,672
38886,479
38886,7176
38992,644
38992,21
38992,84
38992,518
39183,3840
39183,3942
39183,3365
39183,1546
39234,1929
39234,10239
39234,467
39234,10240
39231,6533
39231,10
39231,130
39231,271
39292,770
39292,236
39292,3014
39292,672
39307,874
39307,6542
39307,9075
39307,2768
39381,4654
39381,955
39381,2507
39381,2844
39400,10241
39400,10242
39400,3899
39400,10243
39427,884
39427,904
39427,6791
39427,7005
39414,17
39414,745
39414,3730
39414,634
39435,68
39435,1582
39435,2885
39435,10244
39444,90
39444,2639
39444,6835
39444,2418
39446,10245
39446,10246
39446,10247
39446,10248
39516,3973
39516,6975
39516,10249
39516,10250
39715,3356
39715,10251
39715,10252
39715,10253
39449,827
39449,353
39449,10254
39449,5352
39801,10255
39801,10256
39801,8159
39801,9829
39869,9038
39869,6227
39869,1493
39869,919
40148,3902
40148,342
40148,10156
40148,6979
40278,3840
40278,1520
40278,4459
40278,10257
40412,8275
40412,10258
40412,10259
40412,10260
40339,5492
40339,340
40339,10261
40339,1936
40414,9062
40414,5965
40414,9149
40414,10262
40478,8475
40478,2118
40478,6690
40478,2527
40491,7514
40491,10263
40491,10264
40491,10265
40581,6756
40581,4273
40581,5351
40581,3979
40578,10266
40578,10267
40578,9232
40578,10268
40583,236
40583,2818
40583,5105
40583,10269
40597,10270
40597,10271
40597,10272
40597,10273
40614,2850
40614,1631
40614,320
40614,10274
40617,4088
40617,10275
40617,10276
40617,10277
40697,8539
40697,8540
40697,4905
40697,5325
40629,7459
40629,6260
40629,2009
40629,658
40723,10278
40723,10279
40723,10280
40723,10281
40732,10282
40732,10283
40732,10284
40732,10285
40815,6429
40815,6431
40815,6430
40815,10286
40826,3443
40826,10287
40826,2960
40826,3399
40819,158
40819,1031
40819,10288
40819,1344
40851,10062
40851,10289
40851,9052
40851,725
40870,10290
40870,10291
40870,10292
40870,10293
40946,3590
40946,10294
40946,10295
40946,10296
40955,7697
40955,10297
40955,10298
40955,367
40959,332
40959,1481
40959,3618
40959,10299
41014,10300
41014,4791
41014,10301
41014,10302
40962,582
40962,84
40962,1101
40962,10303
40966,310
40966,4636
40966,307
40966,10304
41527,10305
41527,10306
41527,10307
41527,10308
41285,6182
41285,2905
41285,5350
41285,8297
41569,904
41569,406
41569,4113
41569,1576
41566,1214
41566,10309
41566,10310
41566,10311
41571,5612
41571,5399
41571,1679
41571,10312
41573,81
41573,384
41573,745
41573,18
41617,6226
41617,6046
41617,7004
41617,2115
41627,3226
41627,4529
41627,10267
41627,10313
41712,10314
41712,10315
41712,10316
41712,8275
41716,37
41716,27
41716,2639
41716,10317
41724,10318
41724,10319
41724,10320
41724,10321
41828,8062
41828,10322
41828,10323
41828,10324
41769,3363
41769,3012
41769,1335
41769,4740
41997,5845
41997,3602
41997,6593
41997,111
41863,458
41863,5100
41863,2516
41863,10325
42002,432
42002,997
42002,827
42002,3594
42004,10326
42004,2731
42004,2560
42004,10327
42007,1631
42007,6410
42007,1497
42007,610
42009,17
42009,11
42009,7566
42009,3356
42011,71
42011,398
42011,271
42011,201
42013,7168
42013,601
42013,1930
42013,10328
42018,1431
42018,50
42018,2389
42018,10329
42015,3942
42015,9118
42015,491
42015,1282
42176,10330
42176,10331
42176,10332
42176,10333
42191,416
42191,416
42191,416
42191,416
42285,916
42285,10334
42285,10335
42285,8472
42418,5555
42418,10336
42418,670
42418,173
42422,10337
42422,10338
42422,8781
42422,10339
42556,3207
42556,5512
42556,5382
42556,10340
42559,3226
42559,3690
42559,8517
42559,4374
42602,10341
42602,10342
42602,10343
42602,10344
42632,10345
42632,10346
42632,10347
42632,10348
42638,7168
42638,2981
42638,5673
42638,10349
42718,10350
42718,10351
42718,10352
42718,10353
42723,5956
42723,7692
42723,10354
42723,10355
42725,2912
42725,6863
42725,9233
42725,10356
42728,6819
42728,10357
42728,2885
42728,2562
42730,5025
42730,7287
42730,10358
42730,24
42732,1925
42732,2617
42732,312
42732,580
42734,6226
42734,377
42734,5628
42734,2812
42740,372
42740,10359
42740,10360
42740,10361
42738,1206
42738,7429
42738,7730
42738,10362
42761,477
42761,2330
42761,4962
42761,2662
42943,21
42943,658
42943,1276
42943,1135
43289,10363
43289,8773
43289,1053
43289,10364
42946,373
42946,10365
42946,7897
42946,10366
43333,7879
43333,10367
43333,10368
43333,10369
43376,10117
43376,10370
43376,10371
43376,10372
43396,53
43396,5069
43396,10373
43396,10374
43419,3973
43419,482
43419,1014
43419,2516
43460,6959
43460,556
43460,10218
43460,10375
43558,435
43558,10376
43558,233
43558,10377
43556,6819
43556,3759
43556,5953
43556,10245
43549,1313
43549,3760
43549,10378
43549,10379
43679,10380
43679,10381
43679,7991
43679,10382
43560,60
43560,4434
43560,1994
43560,4071
43677,98
43677,316
43677,10383
43677,120
43708,2886
43708,4570
43708,10384
43708,10385
43684,5048
43684,6481
43684,10386
43684,10387
43744,5322
43744,992
43744,8297
43744,2964
43836,17
43836,689
43836,690
43836,5350
43869,3594
43869,539
43869,3356
43869,10388
43904,9984
43904,6679
43904,10389
43904,10390
43871,25
43871,564
43871,6867
43871,10391
43908,3642
43908,6506
43908,3902
43908,7288
43912,88
43912,492
43912,461
43912,1410
43919,6103
43919,10392
43919,2606
43919,4112
43914,55
43914,6827
43914,3594
43914,10393
43917,3772
43917,4111
43917,678
43917,10394
43930,3297
43930,10395
43930,10396
43930,9681
43921,3772
43921,8491
43921,180
43921,7889
43928,2673
43928,8491
43928,2875
43928,10397
43932,10398
43932,9842
43932,9902
43932,7080
43936,122
43936,4570
43936,268
43936,10399
44004,644
44004,384
44004,669
44004,10400
44020,10401
44020,10402
44020,2788
44020,10403
44022,6702
44022,597
44022,218
44022,5122
44191,954
44191,824
44191,774
44191,2069
44189,5555
44189,482
44189,658
44189,1432
44193,6614
44193,10404
44193,10405
44193,5626
44195,2735
44195,8491
44195,3569
44195,10406
44197,4185
44197,8017
44197,1022
44197,6097
44204,10407
44204,10408
44204,10409
44204,10410
44199,489
44199,2850
44199,370
44199,670
44241,3509
44241,10411
44241,10412
44241,10413
44238,3509
44238,10414
44238,10415
44238,4838
44225,10416
44225,10417
44225,10418
44225,10419
44243,3509
44243,10420
44243,10421
44243,10422
44301,10423
44301,10424
44301,10425
44301,10426
44399,6
44399,10087
44399,10427
44399,6362
44397,195
44397,2577
44397,8984
44397,10428
44511,10429
44511,10430
44511,416
44511,416
44555,7351
44555,6973
44555,10431
44555,7225
44613,68
44613,5632
44613,10432
44613,968
44597,9269
44597,8518
44597,9268
44597,10433
44633,10434
44633,10435
44633,10436
44633,10437
44657,10438
44657,9259
44657,10439
44657,10440
44665,3363
44665,585
44665,168
44665,5128
44694,3973
44694,4583
44694,9741
44694,10441
44709,14
44709,98
44709,10442
44709,5811
44731,8923
44731,10396
44731,4696
44731,10443
44719,10444
44719,10445
44719,10446
44719,10447
44759,64
44759,3769
44759,154
44759,10448
44761,272
44761,1510
44761,10428
44761,2809
44773,10449
44773,10450
44773,10451
44773,10452
44777,10453
44777,10454
44777,10455
44777,10456
44788,10457
44788,10458
44788,10459
44788,10460
44828,10145
44828,7090
44828,1110
44828,10461
44840,303
44840,8858
44840,423
44840,1106
44849,3602
44849,3931
44849,2214
44849,7728
44851,10462
44851,10463
44851,1646
44851,10464
44889,10398
44889,10465
44889,1543
44889,1084
44864,1631
44864,467
44864,524
44864,340
44929,3942
44929,10466
44929,2513
44929,10467
44931,8132
44931,10468
44931,10469
44931,10470
44937,2677
44937,10471
44937,10472
44937,4502
44943,10473
44943,10474
44943,10475
44943,523
44974,9817
44974,10476
44974,950
44974,10477
44972,5351
44972,8037
44972,2014
44972,339
45028,1330
45028,353
45028,76
45028,1511
45062,41
45062,207
45062,1146
45062,10478
45074,207
45074,2812
45074,5481
45074,1013
45175,7739
45175,10479
45175,10480
45175,10481
45106,446
45106,582
45106,6582
45106,919
45081,3012
45081,10482
45081,38
45081,1052
45208,9
45208,10103
45208,10483
45208,10417
45183,9734
45183,10484
45183,10485
45183,9735
45186,727
45186,10220
45186,1580
45186,3475
45210,10486
45210,10487
45210,10488
45210,10489
45221,10490
45221,290
45221,10491
45221,10492
45361,658
45361,2491
45361,10493
45361,8082
45382,1411
45382,8086
45382,268
45382,6951
45431,122
45431,769
45431,8982
45431,10064
45440,10494
45440,10357
45440,307
45440,1328
45442,209
45442,874
45442,8024
45442,5025
45447,5
45447,6502
45447,690
45447,145
45499,912
45499,5372
45499,395
45499,40
45501,1631
45501,2029
45501,1246
45501,1033
45503,8420
45503,728
45503,4273
45503,5933
45635,2903
45635,459
45635,4630
45635,1587
45517,335
45517,11
45517,794
45517,7323
45648,1012
45648,152
45648,2433
45648,10495
45662,2640
45662,3943
45662,10496
45662,154
45658,3817
45658,2009
45658,8081
45658,3755
45666,406
45666,10497
45666,10498
45666,10499
45672,345
45672,1206
45672,279
45672,10500
45668,514
45668,217
45668,670
45668,10501
45720,6226
45720,353
45720,4192
45720,10502
45722,310
45722,6533
45722,7459
45722,9858
45728,654
45728,655
45728,2960
45728,6252
45726,5046
45726,335
45726,157
45726,41
45730,5166
45730,9038
45730,1676
45730,3606
45732,827
45732,334
45732,5351
45732,10503
45880,10
45880,3730
45880,4068
45880,6959
45928,43
45928,5
45928,171
45928,10504
45950,10505
45950,1652
45950,8268
45950,8100
45969,894
45969,981
45969,81
45969,10506
46062,10507
46062,8394
46062,10508
46062,10509
46105,10510
46105,10511
46105,10512
46105,10513
46231,10514
46231,8275
46231,3769
46231,10515
46335,4459
46335,10516
46335,6895
46335,10517
46322,4013
46322,10518
46322,10519
46322,10520
46337,2598
46337,2782
46337,357
46337,1605
46367,65
46367,2547
46367,2953
46367,10521
46347,10522
46347,10523
46347,10524
46347,10525
46559,10526
46559,10527
46559,10528
46559,10529
46530,10530
46530,169
46530,6971
46530,3239
46572,1379
46572,3943
46572,427
46572,347
46574,559
46574,136
46574,85
46574,10531
46578,8982
46578,946
46578,27
46578,6952
46723,124
46723,2664
46723,5825
46723,10532
46664,3413
46664,10533
46664,10534
46664,10535
46772,10536
46772,10537
46772,10538
46772,10539
46850,10540
46850,10541
46850,4096
46850,10542
46855,10543
46855,8258
46855,847
46855,4675
46862,10544
46862,10545
46862,10546
46862,10547
46865,213
46865,214
46865,5661
46865,4682
46948,10548
46948,10549
46948,10550
46948,10551
46965,492
46965,5121
46965,10278
46965,10552
46967,6182
46967,5372
46967,10553
46967,10554
46970,3594
46970,1511
46970,9612
46970,1335
46972,386
46972,1271
46972,10173
46972,1988
46974,90
46974,10136
46974,3569
46974,7049
47044,5555
47044,1520
47044,114
47044,7698
46976,3594
46976,60
46976,823
46976,1925
47099,434
47099,2604
47099,10555
47099,8391
47122,10556
47122,10557
47122,10252
47122,10558
47124,5166
47124,90
47124,306
47124,353
47200,3902
47200,4273
47200,10559
47200,10560
47202,2865
47202,725
47202,2997
47202,7220
47261,9
47261,946
47261,6951
47261,933
47254,3902
47254,2784
47254,75
47254,177
47384,6
47384,958
47384,776
47384,5349
47382,10405
47382,10561
47382,10562
47382,10563
47404,10564
47404,10565
47404,10566
47404,10567
47423,6791
47423,10568
47423,10569
47423,10570
47446,3904
47446,10126
47446,10571
47446,2126
47465,290
47465,966
47465,10572
47465,8309
47491,3675
47491,7436
47491,9948
47491,3678
47516,7566
47516,10573
47516,269
47516,1157
47518,6269
47518,10574
47518,10081
47518,10575
47538,7122
47538,7118
47538,3734
47538,10576
47566,8217
47566,10577
47566,1886
47566,3076
47610,1411
47610,3642
47610,5166
47610,2885
47629,773
47629,7917
47629,126
47629,2832
47640,6636
47640,6637
47640,10578
47640,10579
47646,10156
47646,10580
47646,1513
47646,10581
47644,1448
47644,27
47644,7090
47644,5558
47721,10582
47721,10583
47721,10584
47721,10585
47736,4600
47736,4601
47736,3538
47736,10586
47725,10587
47725,9591
47725,8382
47725,10588
47774,8409
47774,10589
47774,10590
47774,205
47793,10591
47793,10592
47793,10593
47793,10594
47810,90
47810,165
47810,4938
47810,10208
47894,7697
47894,10595
47894,748
47894,10596
47937,10597
47937,3761
47937,6865
47937,4669
47952,10598
47952,10599
47952,10600
47952,10601
47950,4113
47950,2102
47950,615
47950,50
47978,7049
47978,10602
47978,10603
47978,10604
47970,5492
47970,9089
47970,10605
47970,159
47997,334
47997,10606
47997,9052
47997,10607
48001,10608
48001,10609
48001,10610
48001,10611
47999,10612
47999,10613
47999,10614
47999,10615
48032,2359
48032,690
48032,2360
48032,2357
48045,10616
48045,226
48045,10617
48045,10618
48043,5372
48043,1661
48043,5660
48043,165
48082,5825
48082,1389
48082,1296
48082,226
48142,3363
48142,2735
48142,6182
48142,1211
48150,10619
48150,7574
48150,10620
48150,10621
48214,3365
48214,10622
48214,989
48214,10623
48161,6788
48161,10624
48161,10625
48161,10626
48262,10627
48262,10628
48262,10629
48262,10630
48304,10631
48304,10632
48304,10633
48304,10634
48322,7168
48322,7171
48322,7170
48322,7169
48319,6819
48319,690
48319,10635
48319,10636
48326,131
48326,2799
48326,61
48326,53
48342,779
48342,2735
48342,10637
48342,10638
48394,10639
48394,10640
48394,5442
48394,6714
48385,9612
48385,10641
48385,10642
48385,10643
48412,610
48412,5630
48412,1143
48412,5768
48414,5630
48414,435
48414,2599
48414,455
48516,442
48516,2818
48516,267
48516,1448
48416,1481
48416,8858
48416,9089
48416,4652
48518,3759
48518,10644
48518,10645
48518,10646
48520,10150
48520,4350
48520,9052
48520,1164
48593,9
48593,479
48593,10647
48593,279
48560,2930
48560,42
48560,1930
48560,729
48596,10648
48596,9732
48596,1344
48596,10649
48598,10650
48598,3602
48598,217
48598,79
48638,658
48638,264
48638,10651
48638,10652
48649,10653
48649,10654
48649,10655
48649,10656
48678,10657
48678,10658
48678,5857
48678,10659
48696,61
48696,981
48696,9817
48696,4856
48698,10660
48698,10661
48698,10662
48698,655
48738,8623
48738,1628
48738,3026
48738,5661
48741,4303
48741,10663
48741,10664
48741,10665
48744,10666
48744,10667
48744,10668
48744,5060
48774,88
48774,2850
48774,7739
48774,2418
48780,173
48780,5372
48780,6182
48780,2418
48783,2784
48783,5100
48783,2930
48783,506
48872,10669
48872,6749
48872,10670
48872,10671
48879,7287
48879,725
48879,10672
48879,10673
48877,10674
48877,6068
48877,366
48877,10675
48883,10676
48883,10677
48883,8100
48883,10678
48997,10515
48997,823
48997,447
48997,10679
48982,5372
48982,61
48982,145
48982,690
49013,6
49013,19
49013,4999
49013,300
49110,4962
49110,2613
49110,1106
49110,10680
49130,845
49130,10466
49130,619
49130,8960
49132,10681
49132,10682
49132,10683
49132,10684
49220,1266
49220,7535
49220,559
49220,2389
49263,10685
49263,357
49263,3434
49263,10686
49265,457
49265,8467
49265,1575
49265,10687
49272,3602
49272,8385
49272,1431
49272,1676
49276,9052
49276,10688
49276,2950
49276,10689
49274,940
49274,135
49274,5372
49274,9
49278,489
49278,10581
49278,3757
49278,23
49280,53
49280,103
49280,64
49280,616
49284,168
49284,6927
49284,10574
49284,10690
49286,61
49286,1000
49286,2799
49286,406
49314,173
49314,151
49314,10478
49314,10691
49389,10692
49389,10693
49389,10694
49389,10695
49347,27
49347,122
49347,8986
49347,10696
49396,406
49396,10697
49396,10698
49396,10699
49524,7634
49524,10209
49524,10700
49524,6984
49647,6542
49647,306
49647,3610
49647,523
49530,442
49530,2845
49530,981
49530,10701
49649,10702
49649,9074
49649,491
49649,307
49666,156
49666,152
49666,10703
49666,5279
49688,3504
49688,2043
49688,10704
49688,7650
49651,87
49651,10705
49651,10706
49651,2450
49735,10707
49735,10708
49735,7675
49735,10709
49793,644
49793,10710
49793,10568
49793,770
49772,904
49772,1411
49772,2640
49772,10711
49822,2818
49822,505
49822,22
49822,271
49910,1211
49910,6759
49910,1132
49910,1349
49824,6936
49824,1520
49824,315
49824,1493
49917,10712
49917,10713
49917,10714
49917,10715
49932,10716
49932,10717
49932,10718
49932,1173
50003,4580
50003,9955
50003,10719
50003,10720
49957,2219
49957,10721
49957,10722
49957,10723
49961,2664
49961,1431
49961,10724
49961,10725
50005,2253
50005,114
50005,10726
50005,9877
50068,5399
50068,10727
50068,10728
50068,10729
50147,1624
50147,10380
50147,10730
50147,10389
50064,236
50064,2664
50064,2993
50064,5229
50158,10731
50158,2809
50158,10732
50158,10733
50160,1362
50160,884
50160,2507
50160,10734
50189,10735
50189,3356
50189,10736
50189,242
50356,10737
50356,10738
50356,10739
50356,9072
50354,10737
50354,10738
50354,10740
50354,10741
50274,1784
50274,10742
50274,10743
50274,10744
50440,10745
50440,5452
50440,5451
50440,519
50442,6864
50442,10746
50442,6353
50442,122
50445,38
50445,10558
50445,10747
50445,8466
50514,7436
50514,10748
50514,10749
50514,10750
50601,10062
50601,9892
50601,6827
50601,1344
50610,3511
50610,3376
50610,1055
50610,10751
50613,10752
50613,10753
50613,10754
50613,10755
50658,4592
50658,4593
50658,4594
50658,4595
50685,10756
50685,10145
50685,697
50685,10103
50740,10757
50740,4592
50740,4593
50740,4594
50792,5631
50792,5491
50792,6253
50792,10758
50796,7574
50796,8467
50796,1525
50796,10759
50798,6757
50798,4112
50798,2606
50798,10392
50794,5637
50794,6756
50794,342
50794,10760
50800,664
50800,1105
50800,6742
50800,6776
50802,18
50802,6582
50802,6242
50802,2007
50804,9696
50804,4073
50804,114
50804,10761
50806,315
50806,2604
50806,10607
50806,6394
50851,10762
50851,10763
50851,10764
50851,10765
50842,5066
50842,6572
50842,10766
50842,10767
50872,9926
50872,10768
50872,10769
50872,2674
50912,851
50912,7222
50912,7721
50912,1039
50923,1481
50923,564
50923,1923
50923,9925
50954,10396
50954,2731
50954,855
50954,2438
50942,3594
50942,2981
50942,136
50942,8982
51037,3757
51037,27
51037,6360
51037,390
51024,518
51024,620
51024,717
51024,3369
50999,10770
50999,10771
50999,10772
50999,10773
51077,90
51077,7633
51077,1285
51077,10774
51080,1620
51080,2784
51080,886
51080,479
51082,5469
51082,10775
51082,10776
51082,2542
51084,446
51084,539
51084,10777
51084,10778
51086,71
51086,564
51086,10779
51086,8088
51091,102
51091,492
51091,10746
51091,8036
51088,10780
51088,10781
51088,10782
51088,10783
51167,10784
51167,10785
51167,10786
51167,10787
51174,9118
51174,955
51174,6423
51174,9090
51314,1389
51314,7620
51314,10788
51314,10789
51255,9081
51255,9082
51255,10020
51255,7730
51357,2069
51357,658
51357,2287
51357,2786
51412,90
51412,88
51412,3642
51412,1576
51498,1004
51498,9644
51498,4197
51498,10790
51471,5609
51471,619
51471,309
51471,7728
51540,3840
51540,152
51540,6410
51540,3770
51545,9533
51545,10791
51545,9535
51545,10792
51562,10793
51562,836
51562,8609
51562,8539
51573,10794
51573,10795
51573,416
51573,416
51575,6
51575,435
51575,86
51575,1379
51666,10796
51666,7531
51666,10797
51666,10798
51662,5641
51662,992
51662,4098
51662,5023
51694,8623
51694,10799
51694,10800
51694,10801
51705,6502
51705,10802
51705,10803
51705,8980
51709,8740
51709,10804
51709,10805
51709,9651
51698,2525
51698,10503
51698,312
51698,10806
51834,6226
51834,8623
51834,5578
51834,126
51884,6757
51884,10807
51884,10808
51884,9089
51903,5478
51903,5661
51903,10146
51903,523
51925,217
51925,10809
51925,9884
51925,10810
51927,10811
51927,9884
51927,10245
51927,10812
51931,345
51931,496
51931,910
51931,1584
51933,1513
51933,5456
51933,1927
51933,260
51935,1448
51935,10136
51935,5552
51935,1493
51937,10813
51937,765
51937,10814
51937,10815
51939,912
51939,1053
51939,6506
51939,2783
52042,10816
52042,10431
52042,10817
52042,10818
52241,272
52241,672
52241,8297
52241,10819
52245,3594
52245,8858
52245,8490
52245,10688
52281,874
52281,498
52281,6251
52281,10820
52279,232
52279,233
52279,5623
52279,9853
52283,1211
52283,3769
52283,9892
52283,10775
52299,10821
52299,10822
52299,10823
52299,10824
52287,10825
52287,10826
52287,14
52287,10827
52319,10828
52319,10829
52319,10830
52319,10831
52328,7697
52328,7729
52328,6506
52328,7637
52375,502
52375,586
52375,10832
52375,10833
52435,2481
52435,5698
52435,10834
52435,10835
52458,7536
52458,268
52458,3941
52458,10836
52579,8960
52579,3005
52579,7477
52579,965
52462,10837
52462,10838
52462,10839
52462,10840
52604,53
52604,6791
52604,770
52604,7215
52644,1206
52644,334
52644,894
52644,2620
52668,7803
52668,6742
52668,688
52668,6929
52712,10841
52712,10842
52712,1565
52712,10843
52694,2815
52694,919
52694,10844
52694,10845
52715,6361
52715,10846
52715,6876
52715,3579
52722,2993
52722,10
52722,8365
52722,2728
52724,5845
52724,539
52724,570
52724,10847
52730,3332
52730,3331
